resultId,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status
5155,2022,Emilia Romagna Grand Prix,ricciardo,mclaren,3,6,18,18,0,62,,,61,14,1:21.577,216.634,+1 Lap
5156,2022,Emilia Romagna Grand Prix,alonso,alpine,14,9,19,R,0,6,,,5,19,1:39.685,177.282,Collision damage
5157,2022,Emilia Romagna Grand Prix,sainz,ferrari,55,4,20,R,0,0,,,,,,,Collision
5158,2022,Miami Grand Prix,max_verstappen,red_bull,1,3,1,1,26,57,1:34:24.258,5664258,54,1,1:31.361,213.255,Finished
5159,2022,Miami Grand Prix,leclerc,ferrari,16,1,2,2,18,57,+3.786,5668044,53,2,1:31.488,212.959,Finished
5160,2022,Miami Grand Prix,sainz,ferrari,55,2,3,3,15,57,+8.229,5672487,56,3,1:31.790,212.258,Finished
5161,2022,Miami Grand Prix,perez,red_bull,11,4,4,4,12,57,+10.638,5674896,54,4,1:31.819,212.191,Finished
5162,2022,Miami Grand Prix,russell,mercedes,63,12,5,5,10,57,+18.582,5682840,56,5,1:32.195,211.325,Finished
5163,2022,Miami Grand Prix,hamilton,mercedes,44,6,6,6,8,57,+21.368,5685626,55,7,1:32.941,209.629,Finished
5164,2022,Miami Grand Prix,bottas,alfa,77,5,7,7,6,57,+25.073,5689331,56,10,1:33.184,209.083,Finished
5165,2022,Miami Grand Prix,ocon,alpine,31,20,8,8,4,57,+28.386,5692644,56,9,1:33.163,209.130,Finished
5166,2022,Miami Grand Prix,albon,williams,23,18,9,9,2,57,+32.365,5696623,57,15,1:33.447,208.494,Finished
5167,2022,Miami Grand Prix,stroll,aston_martin,18,0,10,10,1,57,+37.026,5701284,52,12,1:33.312,208.796,Finished
5168,2022,Miami Grand Prix,alonso,alpine,14,11,11,11,0,57,+37.128,5701386,53,13,1:33.331,208.753,Finished
5169,2022,Miami Grand Prix,tsunoda,alphatauri,22,9,12,12,0,57,+40.146,5704404,55,8,1:33.035,209.417,Finished
5170,2022,Miami Grand Prix,ricciardo,mclaren,3,14,13,13,0,57,+40.902,5705160,56,11,1:33.265,208.901,Finished
5171,2022,Miami Grand Prix,latifi,williams,6,19,14,14,0,57,+49.936,5714194,53,18,1:34.169,206.896,Finished
5172,2022,Miami Grand Prix,mick_schumacher,haas,47,15,15,15,0,57,+1:13.305,5737563,57,6,1:32.528,210.565,Finished
5173,2022,Miami Grand Prix,kevin_magnussen,haas,20,16,16,16,0,56,,,52,17,1:33.511,208.351,Front wing
5174,2022,Miami Grand Prix,vettel,aston_martin,5,0,17,17,0,54,,,50,16,1:33.479,208.423,Collision
5175,2022,Miami Grand Prix,gasly,alphatauri,10,7,18,R,0,45,,,38,19,1:34.487,206.199,Suspension
5176,2022,Miami Grand Prix,norris,mclaren,4,8,19,R,0,39,,,37,14,1:33.411,208.575,Collision
5177,2022,Miami Grand Prix,zhou,alfa,24,17,20,R,0,6,,,4,20,1:35.731,203.520,Water leak
5178,2022,Spanish Grand Prix,max_verstappen,red_bull,1,2,1,1,25,66,1:37:20.475,5840475,46,4,1:25.456,196.943,Finished
5179,2022,Spanish Grand Prix,perez,red_bull,11,5,2,2,19,66,+13.072,5853547,55,1,1:24.108,200.099,Finished
5180,2022,Spanish Grand Prix,russell,mercedes,63,4,3,3,15,66,+32.927,5873402,53,3,1:24.636,198.851,Finished
5181,2022,Spanish Grand Prix,sainz,ferrari,55,3,4,4,12,66,+45.208,5885683,49,7,1:25.985,195.731,Finished
5182,2022,Spanish Grand Prix,hamilton,mercedes,44,6,5,5,10,66,+54.534,5895009,51,2,1:24.253,199.755,Finished
5183,2022,Spanish Grand Prix,bottas,alfa,77,7,6,6,8,66,+59.976,5900451,36,8,1:26.395,194.802,Finished
5184,2022,Spanish Grand Prix,ocon,alpine,31,12,7,7,6,66,+1:15.397,5915872,54,6,1:25.935,195.845,Finished
5185,2022,Spanish Grand Prix,norris,mclaren,4,11,8,8,4,66,+1:23.235,5923710,53,5,1:25.619,196.568,Finished
5186,2022,Spanish Grand Prix,alonso,alpine,14,20,9,9,2,65,,,56,9,1:26.599,194.344,+1 Lap
5187,2022,Spanish Grand Prix,tsunoda,alphatauri,22,13,10,10,1,65,,,59,10,1:26.828,193.831,+1 Lap
5188,2022,Spanish Grand Prix,vettel,aston_martin,5,16,11,11,0,65,,,59,18,1:27.629,192.059,+1 Lap
5189,2022,Spanish Grand Prix,ricciardo,mclaren,3,9,12,12,0,65,,,54,15,1:27.285,192.816,+1 Lap
5190,2022,Spanish Grand Prix,gasly,alphatauri,10,14,13,13,0,65,,,51,12,1:26.987,193.477,+1 Lap
5191,2022,Spanish Grand Prix,mick_schumacher,haas,47,10,14,14,0,65,,,32,16,1:27.447,192.459,+1 Lap
5192,2022,Spanish Grand Prix,stroll,aston_martin,18,17,15,15,0,65,,,54,11,1:26.876,193.724,+1 Lap
5193,2022,Spanish Grand Prix,latifi,williams,6,19,16,16,0,64,,,52,14,1:27.246,192.902,+2 Laps
5194,2022,Spanish Grand Prix,kevin_magnussen,haas,20,8,17,17,0,64,,,3,17,1:27.537,192.261,+2 Laps
5195,2022,Spanish Grand Prix,albon,williams,23,18,18,18,0,64,,,56,19,1:28.281,190.641,+2 Laps
5196,2022,Spanish Grand Prix,zhou,alfa,24,15,19,R,0,28,,,12,20,1:28.415,190.352,Power loss
5197,2022,Spanish Grand Prix,leclerc,ferrari,16,1,20,R,0,27,,,25,13,1:27.030,193.381,Turbo
5198,2022,Monaco Grand Prix,perez,red_bull,11,3,1,1,25,64,1:56:30.265,6990265,46,4,1:16.028,158.010,Finished
5199,2022,Monaco Grand Prix,sainz,ferrari,55,2,2,2,18,64,+1.154,6991419,47,7,1:16.421,157.197,Finished
5200,2022,Monaco Grand Prix,max_verstappen,red_bull,1,4,3,3,15,64,+1.491,6991756,47,5,1:16.052,157.960,Finished
5201,2022,Monaco Grand Prix,leclerc,ferrari,16,1,4,4,12,64,+2.922,6993187,46,6,1:16.249,157.552,Finished
5202,2022,Monaco Grand Prix,russell,mercedes,63,6,5,5,10,64,+11.968,7002233,42,8,1:16.830,156.360,Finished
5203,2022,Monaco Grand Prix,norris,mclaren,4,5,6,6,9,64,+12.231,7002496,55,1,1:14.693,160.834,Finished
5204,2022,Monaco Grand Prix,alonso,alpine,14,7,7,7,6,64,+46.358,7036623,50,3,1:15.882,158.314,Finished
5205,2022,Monaco Grand Prix,hamilton,mercedes,44,8,8,8,4,64,+50.388,7040653,51,9,1:17.203,155.605,Finished
5206,2022,Monaco Grand Prix,bottas,alfa,77,12,9,9,2,64,+52.525,7042790,57,14,1:17.600,154.809,Finished
5207,2022,Monaco Grand Prix,vettel,aston_martin,5,9,10,10,1,64,+53.536,7043801,54,12,1:17.558,154.893,Finished
5208,2022,Monaco Grand Prix,gasly,alphatauri,10,17,11,11,0,64,+54.289,7044554,61,10,1:17.344,155.321,Finished
5209,2022,Monaco Grand Prix,ocon,alpine,31,10,12,12,0,64,+55.644,7045909,50,13,1:17.571,154.867,Finished
5210,2022,Monaco Grand Prix,ricciardo,mclaren,3,14,13,13,0,64,+57.635,7047900,59,11,1:17.532,154.945,Finished
5211,2022,Monaco Grand Prix,stroll,aston_martin,18,18,14,14,0,64,+1:00.802,7051067,56,15,1:17.672,154.665,Finished
5212,2022,Monaco Grand Prix,latifi,williams,6,19,15,15,0,63,,,43,18,1:18.579,152.880,+1 Lap
5213,2022,Monaco Grand Prix,zhou,alfa,24,20,16,16,0,63,,,52,17,1:18.200,153.621,+1 Lap
5214,2022,Monaco Grand Prix,tsunoda,alphatauri,22,11,17,17,0,63,,,61,2,1:15.334,159.465,+1 Lap
5215,2022,Monaco Grand Prix,albon,williams,23,16,18,R,0,48,,,40,16,1:18.023,153.969,Mechanical
5216,2022,Monaco Grand Prix,mick_schumacher,haas,47,15,19,R,0,24,,,24,19,1:24.778,141.701,Accident
5217,2022,Monaco Grand Prix,kevin_magnussen,haas,20,13,20,R,0,19,,,18,20,1:33.754,128.135,Water pressure
5218,2022,Azerbaijan Grand Prix,max_verstappen,red_bull,1,3,1,1,25,51,1:34:05.941,5645941,50,2,1:46.050,203.779,Finished
5219,2022,Azerbaijan Grand Prix,perez,red_bull,11,2,2,2,19,51,+20.823,5666764,36,1,1:46.046,203.787,Finished
5220,2022,Azerbaijan Grand Prix,russell,mercedes,63,5,3,3,15,51,+45.995,5691936,42,4,1:47.177,201.636,Finished
5221,2022,Azerbaijan Grand Prix,hamilton,mercedes,44,7,4,4,12,51,+1:11.679,5717620,39,3,1:47.044,201.887,Finished
5222,2022,Azerbaijan Grand Prix,gasly,alphatauri,10,6,5,5,10,51,+1:17.299,5723240,39,16,1:48.519,199.143,Finished
5223,2022,Azerbaijan Grand Prix,vettel,aston_martin,5,9,6,6,8,51,+1:24.099,5730040,41,12,1:48.206,199.719,Finished
5224,2022,Azerbaijan Grand Prix,alonso,alpine,14,10,7,7,6,51,+1:28.596,5734537,49,8,1:47.989,200.120,Finished
5225,2022,Azerbaijan Grand Prix,ricciardo,mclaren,3,12,8,8,4,51,+1:32.207,5738148,44,13,1:48.276,199.589,Finished
5226,2022,Azerbaijan Grand Prix,norris,mclaren,4,11,9,9,2,51,+1:32.556,5738497,37,9,1:47.997,200.105,Finished
5227,2022,Azerbaijan Grand Prix,ocon,alpine,31,13,10,10,1,51,+1:48.184,5754125,36,14,1:48.297,199.551,Finished
5228,2022,Azerbaijan Grand Prix,bottas,alfa,77,15,11,11,0,50,,,42,11,1:48.179,199.768,+1 Lap
5229,2022,Azerbaijan Grand Prix,albon,williams,23,17,12,12,0,50,,,48,7,1:47.966,200.163,+1 Lap
5230,2022,Azerbaijan Grand Prix,tsunoda,alphatauri,22,8,13,13,0,50,,,42,5,1:47.523,200.987,+1 Lap
5231,2022,Azerbaijan Grand Prix,mick_schumacher,haas,47,20,14,14,0,50,,,40,15,1:48.410,199.343,+1 Lap
5232,2022,Azerbaijan Grand Prix,latifi,williams,6,18,15,15,0,50,,,37,20,1:49.583,197.209,+1 Lap
5233,2022,Azerbaijan Grand Prix,stroll,aston_martin,18,19,16,16,0,46,,,38,10,1:48.038,200.029,Vibrations
5234,2022,Azerbaijan Grand Prix,kevin_magnussen,haas,20,16,17,R,0,31,,,12,18,1:48.789,198.648,Power Unit
5235,2022,Azerbaijan Grand Prix,zhou,alfa,24,14,18,R,0,23,,,12,17,1:48.723,198.769,Hydraulics
5236,2022,Azerbaijan Grand Prix,leclerc,ferrari,16,1,19,R,0,21,,,13,6,1:47.531,200.972,Power Unit
5237,2022,Azerbaijan Grand Prix,sainz,ferrari,55,4,20,R,0,8,,,3,19,1:48.978,198.304,Hydraulics
5238,2022,Canadian Grand Prix,max_verstappen,red_bull,1,1,1,1,25,70,1:36:21.757,5781757,64,2,1:15.839,207.012,Finished
5239,2022,Canadian Grand Prix,sainz,ferrari,55,3,2,2,19,70,+0.993,5782750,63,1,1:15.749,207.258,Finished
5240,2022,Canadian Grand Prix,hamilton,mercedes,44,4,3,3,15,70,+7.006,5788763,69,4,1:16.167,206.120,Finished
5241,2022,Canadian Grand Prix,russell,mercedes,63,8,4,4,12,70,+12.313,5794070,63,5,1:16.418,205.443,Finished
5242,2022,Canadian Grand Prix,leclerc,ferrari,16,19,5,5,10,70,+15.168,5796925,62,3,1:15.901,206.843,Finished
5243,2022,Canadian Grand Prix,ocon,alpine,31,7,6,6,8,70,+23.890,5805647,62,9,1:17.110,203.600,Finished
5244,2022,Canadian Grand Prix,bottas,alfa,77,11,7,7,6,70,+25.247,5807004,64,8,1:17.010,203.864,Finished
5245,2022,Canadian Grand Prix,zhou,alfa,24,10,8,8,4,70,+26.952,5808709,60,7,1:16.927,204.084,Finished
5246,2022,Canadian Grand Prix,alonso,alpine,14,2,9,9,2,70,+29.945,5811702,63,6,1:16.578,205.014,Finished
5247,2022,Canadian Grand Prix,stroll,aston_martin,18,17,10,10,1,70,+38.222,5819979,64,10,1:17.421,202.782,Finished
5248,2022,Canadian Grand Prix,ricciardo,mclaren,3,9,11,11,0,70,+43.047,5824804,59,13,1:17.932,201.452,Finished
5249,2022,Canadian Grand Prix,vettel,aston_martin,5,16,12,12,0,70,+44.245,5826002,63,15,1:17.956,201.390,Finished
5250,2022,Canadian Grand Prix,albon,williams,23,12,13,13,0,70,+44.893,5826650,59,14,1:17.951,201.403,Finished
5251,2022,Canadian Grand Prix,gasly,alphatauri,10,15,14,14,0,70,+45.183,5826940,60,12,1:17.810,201.768,Finished
5252,2022,Canadian Grand Prix,norris,mclaren,4,14,15,15,0,70,+52.145,5833902,63,11,1:17.495,202.588,Finished
5253,2022,Canadian Grand Prix,latifi,williams,6,18,16,16,0,70,+59.978,5841735,61,18,1:18.540,199.893,Finished
5254,2022,Canadian Grand Prix,kevin_magnussen,haas,20,5,17,17,0,70,+1:08.180,5849937,11,16,1:18.046,201.158,Finished
5255,2022,Canadian Grand Prix,tsunoda,alphatauri,22,20,18,R,0,47,,,15,17,1:18.309,200.482,Accident
5256,2022,Canadian Grand Prix,mick_schumacher,haas,47,6,19,R,0,18,,,13,20,1:18.967,198.812,Engine
5257,2022,Canadian Grand Prix,perez,red_bull,11,13,20,R,0,7,,,7,19,1:18.844,199.122,Gearbox
5258,2022,British Grand Prix,sainz,ferrari,55,1,1,1,25,52,2:17:50.311,8270311,44,2,1:30.813,233.530,Finished
5259,2022,British Grand Prix,perez,red_bull,11,4,2,2,18,52,+3.779,8274090,47,3,1:30.937,233.212,Finished
5260,2022,British Grand Prix,hamilton,mercedes,44,5,3,3,16,52,+6.225,8276536,52,1,1:30.510,234.312,Finished
5261,2022,British Grand Prix,leclerc,ferrari,16,3,4,4,12,52,+8.546,8278857,52,4,1:31.282,232.330,Finished
5262,2022,British Grand Prix,alonso,alpine,14,7,5,5,10,52,+9.571,8279882,47,5,1:31.609,231.501,Finished
5263,2022,British Grand Prix,norris,mclaren,4,6,6,6,8,52,+11.943,8282254,47,6,1:31.645,231.410,Finished
5264,2022,British Grand Prix,max_verstappen,red_bull,1,2,7,7,6,52,+18.777,8289088,44,8,1:32.354,229.633,Finished
5265,2022,British Grand Prix,mick_schumacher,haas,47,19,8,8,4,52,+18.995,8289306,48,7,1:32.109,230.244,Finished
5266,2022,British Grand Prix,vettel,aston_martin,5,18,9,9,2,52,+22.356,8292667,52,10,1:32.471,229.343,Finished
5267,2022,British Grand Prix,kevin_magnussen,haas,20,17,10,10,1,52,+24.590,8294901,52,12,1:32.661,228.872,Finished
5268,2022,British Grand Prix,stroll,aston_martin,18,20,11,11,0,52,+26.147,8296458,52,9,1:32.379,229.571,Finished
5269,2022,British Grand Prix,latifi,williams,6,10,12,12,0,52,+32.511,8302822,48,13,1:33.286,227.339,Finished
5270,2022,British Grand Prix,ricciardo,mclaren,3,14,13,13,0,52,+32.817,8303128,34,11,1:32.644,228.914,Finished
5271,2022,British Grand Prix,tsunoda,alphatauri,22,13,14,14,0,52,+40.910,8311221,51,15,1:33.832,226.016,Finished
5272,2022,British Grand Prix,ocon,alpine,31,15,15,R,0,37,,,37,14,1:33.537,226.729,Fuel pump
5273,2022,British Grand Prix,gasly,alphatauri,10,11,16,R,0,26,,,18,16,1:34.614,224.148,Collision damage
5274,2022,British Grand Prix,bottas,alfa,77,12,17,R,0,20,,,19,17,1:35.103,222.996,Gearbox
5275,2022,British Grand Prix,russell,mercedes,63,8,18,R,0,0,,,,,,,Collision
5276,2022,British Grand Prix,zhou,alfa,24,9,19,R,0,0,,,,,,,Collision
5277,2022,British Grand Prix,albon,williams,23,16,20,R,0,0,,,,,,,Collision
5278,2022,Austrian Grand Prix,leclerc,ferrari,16,2,1,1,25,71,1:24:24.312,5064312,62,2,1:07.583,230.010,Finished
5279,2022,Austrian Grand Prix,max_verstappen,red_bull,1,1,2,2,19,71,+1.532,5065844,62,1,1:07.275,231.063,Finished
5280,2022,Austrian Grand Prix,hamilton,mercedes,44,8,3,3,15,71,+41.217,5105529,63,5,1:09.000,225.286,Finished
5281,2022,Austrian Grand Prix,russell,mercedes,63,4,4,4,12,71,+58.972,5123284,61,6,1:09.075,225.042,Finished
5282,2022,Austrian Grand Prix,ocon,alpine,31,6,5,5,10,71,+1:08.436,5132748,62,10,1:09.559,223.476,Finished
5283,2022,Austrian Grand Prix,mick_schumacher,haas,47,9,6,6,8,70,,,50,11,1:09.625,223.264,+1 Lap
5284,2022,Austrian Grand Prix,norris,mclaren,4,10,7,7,6,70,,,62,8,1:09.304,224.298,+1 Lap
5285,2022,Austrian Grand Prix,kevin_magnussen,haas,20,7,8,8,4,70,,,61,14,1:09.938,222.265,+1 Lap
5286,2022,Austrian Grand Prix,ricciardo,mclaren,3,11,9,9,2,70,,,61,13,1:09.924,222.309,+1 Lap
5287,2022,Austrian Grand Prix,alonso,alpine,14,19,10,10,1,70,,,62,3,1:08.558,226.739,+1 Lap
5288,2022,Austrian Grand Prix,bottas,alfa,77,0,11,11,0,70,,,61,7,1:09.266,224.421,+1 Lap
5289,2022,Austrian Grand Prix,albon,williams,23,15,12,12,0,70,,,60,12,1:09.669,223.123,+1 Lap
5290,2022,Austrian Grand Prix,stroll,aston_martin,18,12,13,13,0,70,,,64,17,1:10.048,221.916,+1 Lap
5291,2022,Austrian Grand Prix,zhou,alfa,24,13,14,14,0,70,,,50,9,1:09.380,224.053,+1 Lap
5292,2022,Austrian Grand Prix,gasly,alphatauri,10,14,15,15,0,70,,,61,18,1:10.104,221.739,+1 Lap
5293,2022,Austrian Grand Prix,tsunoda,alphatauri,22,16,16,16,0,70,,,62,16,1:10.023,221.995,+1 Lap
5294,2022,Austrian Grand Prix,vettel,aston_martin,5,18,17,17,0,70,,,62,15,1:10.001,222.065,+1 Lap
5295,2022,Austrian Grand Prix,sainz,ferrari,55,3,18,R,0,56,,,55,4,1:08.649,226.438,Power Unit
5296,2022,Austrian Grand Prix,latifi,williams,6,17,19,R,0,48,,,14,19,1:10.890,219.280,Undertray
5297,2022,Austrian Grand Prix,perez,red_bull,11,5,20,R,0,24,,,5,20,1:11.843,216.371,Collision damage
5298,2022,French Grand Prix,max_verstappen,red_bull,1,2,1,1,25,53,1:30:02.112,5402112,30,2,1:37.491,215.724,Finished
5299,2022,French Grand Prix,hamilton,mercedes,44,4,2,2,18,53,+10.587,5412699,30,4,1:37.668,215.333,Finished
5300,2022,French Grand Prix,russell,mercedes,63,6,3,3,15,53,+16.495,5418607,51,3,1:37.548,215.598,Finished
5301,2022,French Grand Prix,perez,red_bull,11,3,4,4,12,53,+17.310,5419422,45,5,1:37.780,215.086,Finished
5302,2022,French Grand Prix,sainz,ferrari,55,19,5,5,11,53,+28.872,5430984,51,1,1:35.781,219.575,Finished
5303,2022,French Grand Prix,alonso,alpine,14,7,6,6,8,53,+42.879,5444991,53,8,1:38.160,214.254,Finished
5304,2022,French Grand Prix,norris,mclaren,4,5,7,7,6,53,+52.026,5454138,43,11,1:39.037,212.356,Finished
5305,2022,French Grand Prix,ocon,alpine,31,10,8,8,4,53,+56.959,5459071,53,9,1:38.684,213.116,Finished
5306,2022,French Grand Prix,ricciardo,mclaren,3,9,9,9,2,53,+1:00.372,5462484,27,14,1:39.133,212.151,Finished
5307,2022,French Grand Prix,stroll,aston_martin,18,15,10,10,1,53,+1:02.549,5464661,52,15,1:39.185,212.040,Finished
5308,2022,French Grand Prix,vettel,aston_martin,5,12,11,11,0,53,+1:04.494,5466606,43,12,1:39.044,212.341,Finished
5309,2022,French Grand Prix,gasly,alphatauri,10,14,12,12,0,53,+1:05.448,5467560,53,10,1:38.786,212.896,Finished
5310,2022,French Grand Prix,albon,williams,23,13,13,13,0,53,+1:08.565,5470677,53,16,1:39.199,212.010,Finished
5311,2022,French Grand Prix,bottas,alfa,77,11,14,14,0,53,+1:16.666,5478778,52,6,1:37.963,214.685,Finished
5312,2022,French Grand Prix,mick_schumacher,haas,47,17,15,15,0,53,+1:20.394,5482506,48,13,1:39.068,212.290,Finished
5313,2022,French Grand Prix,zhou,alfa,24,16,16,16,0,47,,,25,18,1:39.368,211.649,+6 Laps
5314,2022,French Grand Prix,latifi,williams,6,18,17,R,0,40,,,40,19,1:39.650,211.050,Collision damage
5315,2022,French Grand Prix,kevin_magnussen,haas,20,20,18,R,0,37,,,11,17,1:39.265,211.869,Collision damage
5316,2022,French Grand Prix,leclerc,ferrari,16,1,19,R,0,17,,,4,7,1:38.088,214.411,Accident
5317,2022,French Grand Prix,tsunoda,alphatauri,22,8,20,R,0,17,,,4,20,1:40.216,209.858,Undertray
5318,2022,Hungarian Grand Prix,max_verstappen,red_bull,1,10,1,1,25,70,1:39:35.912,5975912,45,6,1:22.126,192.041,Finished
5319,2022,Hungarian Grand Prix,hamilton,mercedes,44,7,2,2,19,70,+7.834,5983746,57,1,1:21.386,193.787,Finished
5320,2022,Hungarian Grand Prix,russell,mercedes,63,1,3,3,15,70,+12.337,5988249,57,9,1:22.766,190.556,Finished
5321,2022,Hungarian Grand Prix,sainz,ferrari,55,2,4,4,12,70,+14.579,5990491,51,4,1:22.000,192.336,Finished
5322,2022,Hungarian Grand Prix,perez,red_bull,11,11,5,5,10,70,+15.688,5991600,44,3,1:21.940,192.477,Finished
5323,2022,Hungarian Grand Prix,leclerc,ferrari,16,3,6,6,8,70,+16.047,5991959,57,2,1:21.622,193.227,Finished
5324,2022,Hungarian Grand Prix,norris,mclaren,4,4,7,7,6,70,+1:18.300,6054212,47,11,1:23.043,189.920,Finished
5325,2022,Hungarian Grand Prix,alonso,alpine,14,6,8,8,4,69,,,47,18,1:23.979,187.804,+1 Lap
5326,2022,Hungarian Grand Prix,ocon,alpine,31,5,9,9,2,69,,,60,20,1:24.149,187.424,+1 Lap
5327,2022,Hungarian Grand Prix,vettel,aston_martin,5,18,10,10,1,69,,,51,10,1:22.824,190.423,+1 Lap
5328,2022,Hungarian Grand Prix,stroll,aston_martin,18,14,11,11,0,69,,,51,7,1:22.437,191.317,+1 Lap
5329,2022,Hungarian Grand Prix,gasly,alphatauri,10,0,12,12,0,69,,,58,14,1:23.199,189.564,+1 Lap
5330,2022,Hungarian Grand Prix,zhou,alfa,24,12,13,13,0,69,,,58,5,1:22.029,192.268,+1 Lap
5331,2022,Hungarian Grand Prix,mick_schumacher,haas,47,15,14,14,0,69,,,50,13,1:23.151,189.674,+1 Lap
5332,2022,Hungarian Grand Prix,ricciardo,mclaren,3,9,15,15,0,69,,,63,17,1:23.654,188.533,+1 Lap
5333,2022,Hungarian Grand Prix,kevin_magnussen,haas,20,13,16,16,0,69,,,37,15,1:23.511,188.856,+1 Lap
5334,2022,Hungarian Grand Prix,albon,williams,23,17,17,17,0,69,,,43,12,1:23.047,189.911,+1 Lap
5335,2022,Hungarian Grand Prix,latifi,williams,6,19,18,18,0,69,,,60,8,1:22.478,191.221,+1 Lap
5336,2022,Hungarian Grand Prix,tsunoda,alphatauri,22,16,19,19,0,68,,,58,16,1:23.538,188.795,+2 Laps
5337,2022,Hungarian Grand Prix,bottas,alfa,77,8,20,20,0,65,,,60,19,1:24.002,187.752,Power Unit
5338,2022,Belgian Grand Prix,max_verstappen,red_bull,1,14,1,1,26,44,1:25:52.894,5152894,32,1,1:49.354,230.575,Finished
5339,2022,Belgian Grand Prix,perez,red_bull,11,2,2,2,18,44,+17.841,5170735,29,3,1:50.764,227.640,Finished
5340,2022,Belgian Grand Prix,sainz,ferrari,55,1,3,3,15,44,+26.886,5179780,32,7,1:51.977,225.174,Finished
5341,2022,Belgian Grand Prix,russell,mercedes,63,5,4,4,12,44,+29.140,5182034,31,4,1:50.793,227.581,Finished
5342,2022,Belgian Grand Prix,alonso,alpine,14,3,5,5,10,44,+1:13.256,5226150,35,13,1:52.868,223.397,Finished
5343,2022,Belgian Grand Prix,leclerc,ferrari,16,15,6,6,8,44,+1:14.936,5227830,44,2,1:49.984,229.255,Finished
5344,2022,Belgian Grand Prix,ocon,alpine,31,16,7,7,6,44,+1:15.640,5228534,36,6,1:51.717,225.698,Finished
5345,2022,Belgian Grand Prix,vettel,aston_martin,5,10,8,8,4,44,+1:18.107,5231001,40,11,1:52.515,224.098,Finished
5346,2022,Belgian Grand Prix,gasly,alphatauri,10,0,9,9,2,44,+1:32.181,5245075,24,15,1:53.002,223.132,Finished
5347,2022,Belgian Grand Prix,albon,williams,23,6,10,10,1,44,+1:41.900,5254794,28,16,1:53.055,223.027,Finished
5348,2022,Belgian Grand Prix,stroll,aston_martin,18,9,11,11,0,44,+1:43.078,5255972,29,14,1:52.880,223.373,Finished
5349,2022,Belgian Grand Prix,norris,mclaren,4,17,12,12,0,44,+1:44.739,5257633,31,5,1:51.678,225.777,Finished
5350,2022,Belgian Grand Prix,tsunoda,alphatauri,22,0,13,13,0,44,+1:45.217,5258111,32,10,1:52.436,224.255,Finished
5351,2022,Belgian Grand Prix,zhou,alfa,24,18,14,14,0,44,+1:46.252,5259146,30,9,1:52.317,224.493,Finished
5352,2022,Belgian Grand Prix,ricciardo,mclaren,3,7,15,15,0,44,+1:47.163,5260057,34,17,1:53.080,222.978,Finished
5353,2022,Belgian Grand Prix,kevin_magnussen,haas,20,12,16,16,0,43,,,29,18,1:53.332,222.482,+1 Lap
5354,2022,Belgian Grand Prix,mick_schumacher,haas,47,19,17,17,0,43,,,35,12,1:52.646,223.837,+1 Lap
5355,2022,Belgian Grand Prix,latifi,williams,6,11,18,18,0,43,,,38,8,1:52.256,224.615,+1 Lap
5356,2022,Belgian Grand Prix,bottas,alfa,77,13,19,R,0,1,,,,,,,Accident
5357,2022,Belgian Grand Prix,hamilton,mercedes,44,4,20,R,0,0,,,,,,,Collision damage
5358,2022,Dutch Grand Prix,max_verstappen,red_bull,1,1,1,1,26,72,1:36:42.773,5802773,62,1,1:13.652,208.173,Finished
5359,2022,Dutch Grand Prix,russell,mercedes,63,6,2,2,18,72,+4.071,5806844,72,2,1:13.671,208.119,Finished
5360,2022,Dutch Grand Prix,leclerc,ferrari,16,2,3,3,15,72,+10.929,5813702,62,6,1:14.413,206.044,Finished
5361,2022,Dutch Grand Prix,hamilton,mercedes,44,4,4,4,12,72,+13.016,5815789,54,3,1:13.854,207.604,Finished
5362,2022,Dutch Grand Prix,perez,red_bull,11,5,5,5,10,72,+18.168,5820941,63,5,1:14.404,206.069,Finished
5363,2022,Dutch Grand Prix,alonso,alpine,14,13,6,6,8,72,+18.754,5821527,51,4,1:14.144,206.792,Finished
5364,2022,Dutch Grand Prix,norris,mclaren,4,7,7,7,6,72,+19.306,5822079,63,8,1:14.706,205.236,Finished
5365,2022,Dutch Grand Prix,sainz,ferrari,55,3,8,8,4,72,+20.916,5823689,63,7,1:14.643,205.409,Finished
5366,2022,Dutch Grand Prix,ocon,alpine,31,12,9,9,2,72,+21.117,5823890,64,11,1:15.084,204.203,Finished
5367,2022,Dutch Grand Prix,stroll,aston_martin,18,10,10,10,1,72,+22.459,5825232,65,10,1:15.043,204.314,Finished
5368,2022,Dutch Grand Prix,gasly,alphatauri,10,11,11,11,0,72,+27.009,5829782,65,12,1:15.165,203.983,Finished
5369,2022,Dutch Grand Prix,albon,williams,23,15,12,12,0,72,+30.390,5833163,65,15,1:15.534,202.986,Finished
5370,2022,Dutch Grand Prix,mick_schumacher,haas,47,8,13,13,0,72,+32.995,5835768,51,13,1:15.233,203.798,Finished
5371,2022,Dutch Grand Prix,vettel,aston_martin,5,19,14,14,0,72,+36.007,5838780,50,9,1:14.862,204.808,Finished
5372,2022,Dutch Grand Prix,kevin_magnussen,haas,20,18,15,15,0,72,+36.869,5839642,53,14,1:15.369,203.431,Finished
5373,2022,Dutch Grand Prix,zhou,alfa,24,14,16,16,0,72,+37.320,5840093,63,17,1:15.940,201.901,Finished
