driverStandingsId,year,round,driverId,points,position,positionText,wins
710,2011,10,rosa,0,18,18,0
711,2011,10,trulli,0,19,19,0
712,2011,10,liuzzi,0,20,20,0
713,2011,10,maldonado,0,21,21,0
714,2011,10,ambrosio,0,22,22,0
715,2011,10,kovalainen,0,23,23,0
716,2011,10,glock,0,24,24,0
717,2011,10,karthikeyan,0,25,25,0
718,2011,10,ricciardo,0,26,26,0
719,2011,10,chandhok,0,27,27,0
720,2011,11,vettel,234,1,1,6
721,2011,11,webber,149,2,2,0
722,2011,11,hamilton,146,3,3,2
723,2011,11,alonso,145,4,4,1
724,2011,11,button,134,5,5,2
725,2011,11,massa,70,6,6,0
726,2011,11,rosberg,48,7,7,0
727,2011,11,heidfeld,34,8,8,0
728,2011,11,petrov,32,9,9,0
729,2011,11,michael_schumacher,32,10,10,0
730,2011,11,kobayashi,27,11,11,0
731,2011,11,sutil,18,12,12,0
732,2011,11,buemi,12,13,13,0
733,2011,11,alguersuari,10,14,14,0
734,2011,11,perez,8,15,15,0
735,2011,11,resta,8,16,16,0
736,2011,11,barrichello,4,17,17,0
737,2011,11,rosa,0,18,18,0
738,2011,11,trulli,0,19,19,0
739,2011,11,liuzzi,0,20,20,0
740,2011,11,maldonado,0,21,21,0
741,2011,11,ambrosio,0,22,22,0
742,2011,11,kovalainen,0,23,23,0
743,2011,11,glock,0,24,24,0
744,2011,11,karthikeyan,0,25,25,0
745,2011,11,ricciardo,0,26,26,0
746,2011,11,chandhok,0,27,27,0
747,2011,12,vettel,259,1,1,7
748,2011,12,webber,167,2,2,0
749,2011,12,alonso,157,3,3,1
750,2011,12,button,149,4,4,2
751,2011,12,hamilton,146,5,5,2
752,2011,12,massa,74,6,6,0
753,2011,12,rosberg,56,7,7,0
754,2011,12,michael_schumacher,42,8,8,0
755,2011,12,petrov,34,9,9,0
756,2011,12,heidfeld,34,10,10,0
757,2011,12,kobayashi,27,11,11,0
758,2011,12,sutil,24,12,12,0
759,2011,12,buemi,12,13,13,0
760,2011,12,alguersuari,10,14,14,0
761,2011,12,perez,8,15,15,0
762,2011,12,resta,8,16,16,0
763,2011,12,barrichello,4,17,17,0
764,2011,12,maldonado,1,18,18,0
765,2011,12,rosa,0,19,19,0
766,2011,12,trulli,0,20,20,0
767,2011,12,liuzzi,0,21,21,0
768,2011,12,bruno_senna,0,22,22,0
769,2011,12,ambrosio,0,23,23,0
770,2011,12,kovalainen,0,24,24,0
771,2011,12,glock,0,25,25,0
772,2011,12,karthikeyan,0,26,26,0
773,2011,12,ricciardo,0,27,27,0
774,2011,12,chandhok,0,28,28,0
775,2011,13,vettel,284,1,1,8
776,2011,13,alonso,172,2,2,1
777,2011,13,button,167,3,3,2
778,2011,13,webber,167,4,4,0
779,2011,13,hamilton,158,5,5,2
780,2011,13,massa,82,6,6,0
781,2011,13,rosberg,56,7,7,0
782,2011,13,michael_schumacher,52,8,8,0
783,2011,13,petrov,34,9,9,0
784,2011,13,heidfeld,34,10,10,0
785,2011,13,kobayashi,27,11,11,0
786,2011,13,sutil,24,12,12,0
787,2011,13,alguersuari,16,13,13,0
788,2011,13,buemi,13,14,14,0
789,2011,13,resta,12,15,15,0
790,2011,13,perez,8,16,16,0
791,2011,13,barrichello,4,17,17,0
792,2011,13,bruno_senna,2,18,18,0
793,2011,13,maldonado,1,19,19,0
794,2011,13,rosa,0,20,20,0
795,2011,13,trulli,0,21,21,0
796,2011,13,kovalainen,0,22,22,0
797,2011,13,liuzzi,0,23,23,0
798,2011,13,ambrosio,0,24,24,0
799,2011,13,glock,0,25,25,0
800,2011,13,karthikeyan,0,26,26,0
801,2011,13,ricciardo,0,27,27,0
802,2011,13,chandhok,0,28,28,0
803,2011,14,vettel,309,1,1,9
804,2011,14,button,185,2,2,2
805,2011,14,alonso,184,3,3,1
806,2011,14,webber,182,4,4,0
807,2011,14,hamilton,168,5,5,2
808,2011,14,massa,84,6,6,0
809,2011,14,rosberg,62,7,7,0
810,2011,14,michael_schumacher,52,8,8,0
811,2011,14,petrov,34,9,9,0
812,2011,14,heidfeld,34,10,10,0
813,2011,14,sutil,28,11,11,0
814,2011,14,kobayashi,27,12,12,0
815,2011,14,resta,20,13,13,0
816,2011,14,alguersuari,16,14,14,0
817,2011,14,buemi,13,15,15,0
818,2011,14,perez,9,16,16,0
819,2011,14,barrichello,4,17,17,0
820,2011,14,bruno_senna,2,18,18,0
821,2011,14,maldonado,1,19,19,0
822,2011,14,rosa,0,20,20,0
823,2011,14,trulli,0,21,21,0
824,2011,14,kovalainen,0,22,22,0
825,2011,14,liuzzi,0,23,23,0
826,2011,14,ambrosio,0,24,24,0
827,2011,14,glock,0,25,25,0
828,2011,14,karthikeyan,0,26,26,0
829,2011,14,ricciardo,0,27,27,0
830,2011,14,chandhok,0,28,28,0
831,2011,15,vettel,324,1,1,9
832,2011,15,button,210,2,2,3
833,2011,15,alonso,202,3,3,1
834,2011,15,webber,194,4,4,0
835,2011,15,hamilton,178,5,5,2
836,2011,15,massa,90,6,6,0
837,2011,15,rosberg,63,7,7,0
838,2011,15,michael_schumacher,60,8,8,0
839,2011,15,petrov,36,9,9,0
840,2011,15,heidfeld,34,10,10,0
841,2011,15,sutil,28,11,11,0
842,2011,15,kobayashi,27,12,12,0
843,2011,15,resta,20,13,13,0
844,2011,15,alguersuari,16,14,14,0
845,2011,15,perez,13,15,15,0
846,2011,15,buemi,13,16,16,0
847,2011,15,barrichello,4,17,17,0
848,2011,15,bruno_senna,2,18,18,0
849,2011,15,maldonado,1,19,19,0
850,2011,15,rosa,0,20,20,0
851,2011,15,trulli,0,21,21,0
852,2011,15,kovalainen,0,22,22,0
853,2011,15,liuzzi,0,23,23,0
854,2011,15,ambrosio,0,24,24,0
855,2011,15,glock,0,25,25,0
856,2011,15,karthikeyan,0,26,26,0
857,2011,15,ricciardo,0,27,27,0
858,2011,15,chandhok,0,28,28,0
859,2011,16,vettel,349,1,1,10
860,2011,16,button,222,2,2,3
861,2011,16,alonso,212,3,3,1
862,2011,16,webber,209,4,4,0
863,2011,16,hamilton,196,5,5,2
864,2011,16,massa,98,6,6,0
865,2011,16,rosberg,67,7,7,0
866,2011,16,michael_schumacher,60,8,8,0
867,2011,16,petrov,36,9,9,0
868,2011,16,heidfeld,34,10,10,0
869,2011,16,sutil,28,11,11,0
870,2011,16,kobayashi,27,12,12,0
871,2011,16,alguersuari,22,13,13,0
872,2011,16,resta,21,14,14,0
873,2011,16,buemi,15,15,15,0
874,2011,16,perez,13,16,16,0
875,2011,16,barrichello,4,17,17,0
876,2011,16,bruno_senna,2,18,18,0
877,2011,16,maldonado,1,19,19,0
878,2011,16,rosa,0,20,20,0
879,2011,16,trulli,0,21,21,0
880,2011,16,kovalainen,0,22,22,0
881,2011,16,liuzzi,0,23,23,0
882,2011,16,ambrosio,0,24,24,0
883,2011,16,glock,0,25,25,0
884,2011,16,karthikeyan,0,26,26,0
885,2011,16,ricciardo,0,27,27,0
886,2011,16,chandhok,0,28,28,0
887,2011,17,vettel,374,1,1,11
888,2011,17,button,240,2,2,3
889,2011,17,alonso,227,3,3,1
890,2011,17,webber,221,4,4,0
891,2011,17,hamilton,202,5,5,2
892,2011,17,massa,98,6,6,0
893,2011,17,rosberg,75,7,7,0
894,2011,17,michael_schumacher,70,8,8,0
895,2011,17,petrov,36,9,9,0
896,2011,17,heidfeld,34,10,10,0
897,2011,17,sutil,30,11,11,0
898,2011,17,kobayashi,27,12,12,0
899,2011,17,alguersuari,26,13,13,0
900,2011,17,resta,21,14,14,0
901,2011,17,buemi,15,15,15,0
902,2011,17,perez,14,16,16,0
903,2011,17,barrichello,4,17,17,0
904,2011,17,bruno_senna,2,18,18,0
905,2011,17,maldonado,1,19,19,0
906,2011,17,rosa,0,20,20,0
907,2011,17,trulli,0,21,21,0
908,2011,17,kovalainen,0,22,22,0
909,2011,17,liuzzi,0,23,23,0
910,2011,17,ambrosio,0,24,24,0
911,2011,17,glock,0,25,25,0
912,2011,17,karthikeyan,0,26,26,0
913,2011,17,ricciardo,0,27,27,0
914,2011,17,chandhok,0,28,28,0
915,2011,18,vettel,374,1,1,11
916,2011,18,button,255,2,2,3
917,2011,18,alonso,245,3,3,1
918,2011,18,webber,233,4,4,0
919,2011,18,hamilton,227,5,5,3
920,2011,18,massa,108,6,6,0
921,2011,18,rosberg,83,7,7,0
922,2011,18,michael_schumacher,76,8,8,0
923,2011,18,petrov,36,9,9,0
924,2011,18,heidfeld,34,10,10,0
925,2011,18,sutil,34,11,11,0
926,2011,18,kobayashi,28,12,12,0
927,2011,18,alguersuari,26,13,13,0
928,2011,18,resta,23,14,14,0
929,2011,18,buemi,15,15,15,0
930,2011,18,perez,14,16,16,0
931,2011,18,barrichello,4,17,17,0
932,2011,18,bruno_senna,2,18,18,0
933,2011,18,maldonado,1,19,19,0
934,2011,18,rosa,0,20,20,0
935,2011,18,trulli,0,21,21,0
936,2011,18,kovalainen,0,22,22,0
937,2011,18,liuzzi,0,23,23,0
938,2011,18,ambrosio,0,24,24,0
939,2011,18,glock,0,25,25,0
940,2011,18,karthikeyan,0,26,26,0
941,2011,18,ricciardo,0,27,27,0
942,2011,18,chandhok,0,28,28,0
943,2011,19,vettel,392,1,1,11
944,2011,19,button,270,2,2,3
945,2011,19,webber,258,3,3,1
946,2011,19,alonso,257,4,4,1
947,2011,19,hamilton,227,5,5,3
948,2011,19,massa,118,6,6,0
949,2011,19,rosberg,89,7,7,0
950,2011,19,michael_schumacher,76,8,8,0
951,2011,19,sutil,42,9,9,0
952,2011,19,petrov,37,10,10,0
953,2011,19,heidfeld,34,11,11,0
954,2011,19,kobayashi,30,12,12,0
955,2011,19,resta,27,13,13,0
956,2011,19,alguersuari,26,14,14,0
957,2011,19,buemi,15,15,15,0
958,2011,19,perez,14,16,16,0
959,2011,19,barrichello,4,17,17,0
960,2011,19,bruno_senna,2,18,18,0
961,2011,19,maldonado,1,19,19,0
962,2011,19,rosa,0,20,20,0
963,2011,19,trulli,0,21,21,0
964,2011,19,kovalainen,0,22,22,0
965,2011,19,liuzzi,0,23,23,0
966,2011,19,ambrosio,0,24,24,0
967,2011,19,glock,0,25,25,0
968,2011,19,karthikeyan,0,26,26,0
969,2011,19,ricciardo,0,27,27,0
970,2011,19,chandhok,0,28,28,0
971,2012,1,button,25,1,1,1
972,2012,1,vettel,18,2,2,0
973,2012,1,hamilton,15,3,3,0
974,2012,1,webber,12,4,4,0
975,2012,1,alonso,10,5,5,0
976,2012,1,kobayashi,8,6,6,0
977,2012,1,raikkonen,6,7,7,0
978,2012,1,perez,4,8,8,0
979,2012,1,ricciardo,2,9,9,0
980,2012,1,resta,1,10,10,0
981,2012,1,vergne,0,11,11,0
982,2012,1,rosberg,0,12,12,0
983,2012,1,maldonado,0,13,13,0
984,2012,1,glock,0,14,14,0
985,2012,1,pic,0,15,15,0
986,2012,1,bruno_senna,0,16,16,0
987,2012,1,massa,0,17,17,0
988,2012,1,kovalainen,0,18,18,0
989,2012,1,petrov,0,19,19,0
990,2012,1,michael_schumacher,0,20,20,0
991,2012,1,grosjean,0,21,21,0
992,2012,1,hulkenberg,0,22,22,0
993,2012,1,rosa,0,23,23,0
994,2012,1,karthikeyan,0,24,24,0
995,2012,2,alonso,35,1,1,1
996,2012,2,hamilton,30,2,2,0
997,2012,2,button,25,3,3,1
998,2012,2,webber,24,4,4,0
999,2012,2,perez,22,5,5,0
1000,2012,2,vettel,18,6,6,0
1001,2012,2,raikkonen,16,7,7,0
1002,2012,2,bruno_senna,8,8,8,0
1003,2012,2,kobayashi,8,9,9,0
1004,2012,2,resta,7,10,10,0
1005,2012,2,vergne,4,11,11,0
1006,2012,2,ricciardo,2,12,12,0
1007,2012,2,hulkenberg,2,13,13,0
1008,2012,2,michael_schumacher,1,14,14,0
1009,2012,2,rosberg,0,15,15,0
1010,2012,2,maldonado,0,16,16,0
1011,2012,2,glock,0,17,17,0
1012,2012,2,pic,0,18,18,0
1013,2012,2,massa,0,19,19,0
1014,2012,2,petrov,0,20,20,0
1015,2012,2,kovalainen,0,21,21,0
1016,2012,2,karthikeyan,0,22,22,0
1017,2012,2,rosa,0,23,23,0
1018,2012,2,grosjean,0,24,24,0
1019,2012,3,hamilton,45,1,1,0
1020,2012,3,button,43,2,2,1
1021,2012,3,alonso,37,3,3,1
1022,2012,3,webber,36,4,4,0
1023,2012,3,vettel,28,5,5,0
1024,2012,3,rosberg,25,6,6,1
1025,2012,3,perez,22,7,7,0
1026,2012,3,raikkonen,16,8,8,0
1027,2012,3,bruno_senna,14,9,9,0
1028,2012,3,kobayashi,9,10,10,0
1029,2012,3,grosjean,8,11,11,0
1030,2012,3,resta,7,12,12,0
1031,2012,3,vergne,4,13,13,0
1032,2012,3,maldonado,4,14,14,0
1033,2012,3,ricciardo,2,15,15,0
1034,2012,3,hulkenberg,2,16,16,0
1035,2012,3,michael_schumacher,1,17,17,0
1036,2012,3,massa,0,18,18,0
1037,2012,3,glock,0,19,19,0
1038,2012,3,pic,0,20,20,0
1039,2012,3,petrov,0,21,21,0
1040,2012,3,kovalainen,0,22,22,0
1041,2012,3,rosa,0,23,23,0
1042,2012,3,karthikeyan,0,24,24,0
1043,2012,4,vettel,53,1,1,1
1044,2012,4,hamilton,49,2,2,0
1045,2012,4,webber,48,3,3,0
1046,2012,4,button,43,4,4,1
1047,2012,4,alonso,43,5,5,1
1048,2012,4,rosberg,35,6,6,1
1049,2012,4,raikkonen,34,7,7,0
1050,2012,4,grosjean,23,8,8,0
1051,2012,4,perez,22,9,9,0
1052,2012,4,resta,15,10,10,0
1053,2012,4,bruno_senna,14,11,11,0
1054,2012,4,kobayashi,9,12,12,0
1055,2012,4,vergne,4,13,13,0
1056,2012,4,maldonado,4,14,14,0
1057,2012,4,ricciardo,2,15,15,0
1058,2012,4,hulkenberg,2,16,16,0
1059,2012,4,massa,2,17,17,0
1060,2012,4,michael_schumacher,2,18,18,0
1061,2012,4,glock,0,19,19,0
1062,2012,4,pic,0,20,20,0
1063,2012,4,petrov,0,21,21,0
1064,2012,4,kovalainen,0,22,22,0
1065,2012,4,rosa,0,23,23,0
1066,2012,4,karthikeyan,0,24,24,0
1067,2012,5,vettel,61,1,1,1
1068,2012,5,alonso,61,2,2,1
1069,2012,5,hamilton,53,3,3,0
1070,2012,5,raikkonen,49,4,4,0
1071,2012,5,webber,48,5,5,0
1072,2012,5,button,45,6,6,1
1073,2012,5,rosberg,41,7,7,1
1074,2012,5,grosjean,35,8,8,0
1075,2012,5,maldonado,29,9,9,1
1076,2012,5,perez,22,10,10,0
1077,2012,5,kobayashi,19,11,11,0
1078,2012,5,resta,15,12,12,0
1079,2012,5,bruno_senna,14,13,13,0
1080,2012,5,vergne,4,14,14,0
1081,2012,5,hulkenberg,3,15,15,0
1082,2012,5,ricciardo,2,16,16,0
1083,2012,5,massa,2,17,17,0
1084,2012,5,michael_schumacher,2,18,18,0
1085,2012,5,glock,0,19,19,0
1086,2012,5,pic,0,20,20,0
1087,2012,5,petrov,0,21,21,0
1088,2012,5,kovalainen,0,22,22,0
1089,2012,5,rosa,0,23,23,0
1090,2012,5,karthikeyan,0,24,24,0
1091,2012,6,alonso,76,1,1,1
1092,2012,6,vettel,73,2,2,1
1093,2012,6,webber,73,3,3,1
1094,2012,6,hamilton,63,4,4,0
1095,2012,6,rosberg,59,5,5,1
1096,2012,6,raikkonen,51,6,6,0
1097,2012,6,button,45,7,7,1
1098,2012,6,grosjean,35,8,8,0
1099,2012,6,maldonado,29,9,9,1
1100,2012,6,perez,22,10,10,0
1101,2012,6,resta,21,11,11,0
1102,2012,6,kobayashi,19,12,12,0
1103,2012,6,bruno_senna,15,13,13,0
1104,2012,6,massa,10,14,14,0
1105,2012,6,hulkenberg,7,15,15,0
1106,2012,6,vergne,4,16,16,0
1107,2012,6,ricciardo,2,17,17,0
1108,2012,6,michael_schumacher,2,18,18,0
1109,2012,6,kovalainen,0,19,19,0
1110,2012,6,glock,0,20,20,0
1111,2012,6,pic,0,21,21,0
1112,2012,6,karthikeyan,0,22,22,0
1113,2012,6,petrov,0,23,23,0
1114,2012,6,rosa,0,24,24,0
1115,2012,7,hamilton,88,1,1,1
1116,2012,7,alonso,86,2,2,1
1117,2012,7,vettel,85,3,3,1
1118,2012,7,webber,79,4,4,1
1119,2012,7,rosberg,67,5,5,1
1120,2012,7,raikkonen,55,6,6,0
1121,2012,7,grosjean,53,7,7,0
1122,2012,7,button,45,8,8,1
1123,2012,7,perez,37,9,9,0
1124,2012,7,maldonado,29,10,10,1
1125,2012,7,kobayashi,21,11,11,0
1126,2012,7,resta,21,12,12,0
1127,2012,7,bruno_senna,15,13,13,0
1128,2012,7,massa,11,14,14,0
1129,2012,7,hulkenberg,7,15,15,0
1130,2012,7,vergne,4,16,16,0
1131,2012,7,ricciardo,2,17,17,0
1132,2012,7,michael_schumacher,2,18,18,0
1133,2012,7,kovalainen,0,19,19,0
1134,2012,7,glock,0,20,20,0
1135,2012,7,pic,0,21,21,0
1136,2012,7,karthikeyan,0,22,22,0
1137,2012,7,petrov,0,23,23,0
1138,2012,7,rosa,0,24,24,0
1139,2012,8,alonso,111,1,1,2
1140,2012,8,webber,91,2,2,1
1141,2012,8,hamilton,88,3,3,1
1142,2012,8,vettel,85,4,4,1
1143,2012,8,rosberg,75,5,5,1
1144,2012,8,raikkonen,73,6,6,0
1145,2012,8,grosjean,53,7,7,0
1146,2012,8,button,49,8,8,1
1147,2012,8,perez,39,9,9,0
1148,2012,8,maldonado,29,10,10,1
1149,2012,8,resta,27,11,11,0
1150,2012,8,kobayashi,21,12,12,0
1151,2012,8,michael_schumacher,17,13,13,0
1152,2012,8,hulkenberg,17,14,14,0
1153,2012,8,bruno_senna,16,15,15,0
1154,2012,8,massa,11,16,16,0
1155,2012,8,vergne,4,17,17,0
1156,2012,8,ricciardo,2,18,18,0
1157,2012,8,kovalainen,0,19,19,0
1158,2012,8,petrov,0,20,20,0
1159,2012,8,glock,0,21,21,0
1160,2012,8,pic,0,22,22,0
1161,2012,8,karthikeyan,0,23,23,0
1162,2012,8,rosa,0,24,24,0
1163,2012,9,alonso,129,1,1,2
1164,2012,9,webber,116,2,2,2
1165,2012,9,vettel,100,3,3,1
1166,2012,9,hamilton,92,4,4,1
1167,2012,9,raikkonen,83,5,5,0
1168,2012,9,rosberg,75,6,6,1
1169,2012,9,grosjean,61,7,7,0
1170,2012,9,button,50,8,8,1
1171,2012,9,perez,39,9,9,0
1172,2012,9,maldonado,29,10,10,1
1173,2012,9,resta,27,11,11,0
1174,2012,9,michael_schumacher,23,12,12,0
1175,2012,9,massa,23,13,13,0
1176,2012,9,kobayashi,21,14,14,0
1177,2012,9,bruno_senna,18,15,15,0
1178,2012,9,hulkenberg,17,16,16,0
1179,2012,9,vergne,4,17,17,0
1180,2012,9,ricciardo,2,18,18,0
1181,2012,9,kovalainen,0,19,19,0
1182,2012,9,petrov,0,20,20,0
1183,2012,9,glock,0,21,21,0
1184,2012,9,pic,0,22,22,0
1185,2012,9,karthikeyan,0,23,23,0
1186,2012,9,rosa,0,24,24,0
1187,2012,10,alonso,154,1,1,3
1188,2012,10,webber,120,2,2,2
1189,2012,10,vettel,110,3,3,1
1190,2012,10,raikkonen,98,4,4,0
1191,2012,10,hamilton,92,5,5,1
1192,2012,10,rosberg,76,6,6,1
1193,2012,10,button,68,7,7,1
1194,2012,10,grosjean,61,8,8,0
1195,2012,10,perez,47,9,9,0
1196,2012,10,kobayashi,33,10,10,0
1197,2012,10,maldonado,29,11,11,1
1198,2012,10,michael_schumacher,29,12,12,0
1199,2012,10,resta,27,13,13,0
1200,2012,10,massa,23,14,14,0
1201,2012,10,hulkenberg,19,15,15,0
1202,2012,10,bruno_senna,18,16,16,0
1203,2012,10,vergne,4,17,17,0
1204,2012,10,ricciardo,2,18,18,0
1205,2012,10,kovalainen,0,19,19,0
1206,2012,10,petrov,0,20,20,0
1207,2012,10,glock,0,21,21,0
1208,2012,10,pic,0,22,22,0
1209,2012,10,karthikeyan,0,23,23,0
1210,2012,10,rosa,0,24,24,0
1211,2012,11,alonso,164,1,1,3
1212,2012,11,webber,124,2,2,2
1213,2012,11,vettel,122,3,3,1
1214,2012,11,hamilton,117,4,4,2
1215,2012,11,raikkonen,116,5,5,0
1216,2012,11,rosberg,77,6,6,1
1217,2012,11,button,76,7,7,1
1218,2012,11,grosjean,76,8,8,0
1219,2012,11,perez,47,9,9,0
1220,2012,11,kobayashi,33,10,10,0
1221,2012,11,maldonado,29,11,11,1
1222,2012,11,michael_schumacher,29,12,12,0
1223,2012,11,resta,27,13,13,0
1224,2012,11,massa,25,14,14,0
1225,2012,11,bruno_senna,24,15,15,0
1226,2012,11,hulkenberg,19,16,16,0
1227,2012,11,vergne,4,17,17,0
1228,2012,11,ricciardo,2,18,18,0
1229,2012,11,kovalainen,0,19,19,0
1230,2012,11,petrov,0,20,20,0
1231,2012,11,glock,0,21,21,0
1232,2012,11,pic,0,22,22,0
1233,2012,11,karthikeyan,0,23,23,0
1234,2012,11,rosa,0,24,24,0
1235,2012,12,alonso,164,1,1,3
1236,2012,12,vettel,140,2,2,1
1237,2012,12,webber,132,3,3,2
1238,2012,12,raikkonen,131,4,4,0
1239,2012,12,hamilton,117,5,5,2
1240,2012,12,button,101,6,6,2
1241,2012,12,rosberg,77,7,7,1
1242,2012,12,grosjean,76,8,8,0
1243,2012,12,perez,47,9,9,0
1244,2012,12,michael_schumacher,35,10,10,0
1245,2012,12,massa,35,11,11,0
1246,2012,12,kobayashi,33,12,12,0
1247,2012,12,hulkenberg,31,13,13,0
1248,2012,12,maldonado,29,14,14,1
1249,2012,12,resta,28,15,15,0
1250,2012,12,bruno_senna,24,16,16,0
1251,2012,12,vergne,8,17,17,0
1252,2012,12,ricciardo,4,18,18,0
1253,2012,12,petrov,0,19,19,0
1254,2012,12,kovalainen,0,20,20,0
1255,2012,12,glock,0,21,21,0
1256,2012,12,pic,0,22,22,0
1257,2012,12,karthikeyan,0,23,23,0
1258,2012,12,rosa,0,24,24,0
1259,2012,13,alonso,179,1,1,3
1260,2012,13,hamilton,142,2,2,3
1261,2012,13,raikkonen,141,3,3,0
1262,2012,13,vettel,140,4,4,1
1263,2012,13,webber,132,5,5,2
1264,2012,13,button,101,6,6,2
1265,2012,13,rosberg,83,7,7,1
1266,2012,13,grosjean,76,8,8,0
1267,2012,13,perez,65,9,9,0
1268,2012,13,massa,47,10,10,0
1269,2012,13,michael_schumacher,43,11,11,0
1270,2012,13,kobayashi,35,12,12,0
1271,2012,13,resta,32,13,13,0
1272,2012,13,hulkenberg,31,14,14,0
1273,2012,13,maldonado,29,15,15,1
1274,2012,13,bruno_senna,25,16,16,0
1275,2012,13,vergne,8,17,17,0
1276,2012,13,ricciardo,4,18,18,0
1277,2012,13,kovalainen,0,19,19,0
1278,2012,13,petrov,0,20,20,0
1279,2012,13,ambrosio,0,21,21,0
1280,2012,13,glock,0,22,22,0
1281,2012,13,pic,0,23,23,0
1282,2012,13,karthikeyan,0,24,24,0
1283,2012,13,rosa,0,25,25,0
1284,2012,14,alonso,194,1,1,3
1285,2012,14,vettel,165,2,2,2
1286,2012,14,raikkonen,149,3,3,0
1287,2012,14,hamilton,142,4,4,3
1288,2012,14,webber,132,5,5,2
1289,2012,14,button,119,6,6,2
1290,2012,14,rosberg,93,7,7,1
1291,2012,14,grosjean,82,8,8,0
1292,2012,14,perez,66,9,9,0
1293,2012,14,massa,51,10,10,0
1294,2012,14,resta,44,11,11,0
1295,2012,14,michael_schumacher,43,12,12,0
1296,2012,14,kobayashi,35,13,13,0
1297,2012,14,hulkenberg,31,14,14,0
1298,2012,14,maldonado,29,15,15,1
1299,2012,14,bruno_senna,25,16,16,0
1300,2012,14,vergne,8,17,17,0
1301,2012,14,ricciardo,6,18,18,0
1302,2012,14,glock,0,19,19,0
1303,2012,14,kovalainen,0,20,20,0
1304,2012,14,petrov,0,21,21,0
1305,2012,14,ambrosio,0,22,22,0
1306,2012,14,pic,0,23,23,0
1307,2012,14,karthikeyan,0,24,24,0
1308,2012,14,rosa,0,25,25,0
1309,2012,15,alonso,194,1,1,3
1310,2012,15,vettel,190,2,2,3
1311,2012,15,raikkonen,157,3,3,0
1312,2012,15,hamilton,152,4,4,3
1313,2012,15,webber,134,5,5,2
1314,2012,15,button,131,6,6,2
1315,2012,15,rosberg,93,7,7,1
1316,2012,15,grosjean,82,8,8,0
1317,2012,15,massa,69,9,9,0
1318,2012,15,perez,66,10,10,0
1319,2012,15,kobayashi,50,11,11,0
1320,2012,15,resta,44,12,12,0
1321,2012,15,michael_schumacher,43,13,13,0
1322,2012,15,hulkenberg,37,14,14,0
1323,2012,15,maldonado,33,15,15,1
1324,2012,15,bruno_senna,25,16,16,0
1325,2012,15,vergne,8,17,17,0
1326,2012,15,ricciardo,7,18,18,0
1327,2012,15,glock,0,19,19,0
1328,2012,15,kovalainen,0,20,20,0
1329,2012,15,petrov,0,21,21,0
1330,2012,15,ambrosio,0,22,22,0
1331,2012,15,pic,0,23,23,0
1332,2012,15,karthikeyan,0,24,24,0
1333,2012,15,rosa,0,25,25,0
1334,2012,16,vettel,215,1,1,4
1335,2012,16,alonso,209,2,2,3
1336,2012,16,raikkonen,167,3,3,0
1337,2012,16,hamilton,153,4,4,3
1338,2012,16,webber,152,5,5,2
1339,2012,16,button,131,6,6,2
1340,2012,16,rosberg,93,7,7,1
1341,2012,16,grosjean,88,8,8,0
1342,2012,16,massa,81,9,9,0
1343,2012,16,perez,66,10,10,0
1344,2012,16,kobayashi,50,11,11,0
1345,2012,16,hulkenberg,45,12,12,0
1346,2012,16,resta,44,13,13,0
1347,2012,16,michael_schumacher,43,14,14,0
1348,2012,16,maldonado,33,15,15,1
1349,2012,16,bruno_senna,25,16,16,0
1350,2012,16,vergne,12,17,17,0
1351,2012,16,ricciardo,9,18,18,0
1352,2012,16,glock,0,19,19,0
1353,2012,16,kovalainen,0,20,20,0
1354,2012,16,petrov,0,21,21,0
1355,2012,16,ambrosio,0,22,22,0
1356,2012,16,pic,0,23,23,0
1357,2012,16,karthikeyan,0,24,24,0
1358,2012,16,rosa,0,25,25,0
1359,2012,17,vettel,240,1,1,5
1360,2012,17,alonso,227,2,2,3
1361,2012,17,raikkonen,173,3,3,0
1362,2012,17,webber,167,4,4,2
1363,2012,17,hamilton,165,5,5,3
1364,2012,17,button,141,6,6,2
1365,2012,17,rosberg,93,7,7,1
1366,2012,17,grosjean,90,8,8,0
1367,2012,17,massa,89,9,9,0
1368,2012,17,perez,66,10,10,0
1369,2012,17,kobayashi,50,11,11,0
1370,2012,17,hulkenberg,49,12,12,0
1371,2012,17,resta,44,13,13,0
1372,2012,17,michael_schumacher,43,14,14,0
1373,2012,17,maldonado,33,15,15,1
1374,2012,17,bruno_senna,26,16,16,0
1375,2012,17,vergne,12,17,17,0
1376,2012,17,ricciardo,9,18,18,0
1377,2012,17,glock,0,19,19,0
1378,2012,17,kovalainen,0,20,20,0
1379,2012,17,petrov,0,21,21,0
1380,2012,17,ambrosio,0,22,22,0
1381,2012,17,pic,0,23,23,0
1382,2012,17,karthikeyan,0,24,24,0
1383,2012,17,rosa,0,25,25,0
1384,2012,18,vettel,255,1,1,5
1385,2012,18,alonso,245,2,2,3
1386,2012,18,raikkonen,198,3,3,1
1387,2012,18,webber,167,4,4,2
1388,2012,18,hamilton,165,5,5,3
1389,2012,18,button,153,6,6,2
1390,2012,18,massa,95,7,7,0
1391,2012,18,rosberg,93,8,8,1
1392,2012,18,grosjean,90,9,9,0
1393,2012,18,perez,66,10,10,0
1394,2012,18,kobayashi,58,11,11,0
1395,2012,18,hulkenberg,49,12,12,0
1396,2012,18,resta,46,13,13,0
